         346243831 function calls (346237329 primitive calls) in 381.752 seconds

   Ordered by: internal time

   ncalls  tottime  percall  cumtime  percall filename:lineno(function)
      380    0.002    0.000    0.002    0.000 <frozen importlib._bootstrap_external>:62(_path_split)
     1387    0.002    0.000    0.003    0.000 C:\Users\Admin\anaconda3\envs\Numan\lib\site-packages\pandas\core\dtypes\common.py:1575(get_dtype)
     3963    0.002    0.000    0.002    0.000 {built-in method builtins.setattr}
      536    0.002    0.000    0.002    0.000 C:\Users\Admin\anaconda3\envs\Numan\lib\site-packages\pandas\core\internals\blocks.py:319(_slice)
      242    0.002    0.000    0.003    0.000 <frozen importlib._bootstrap>:157(_get_module_lock)
       60    0.002    0.000    0.053    0.001 C:\Users\Admin\anaconda3\envs\Numan\lib\site-packages\pandas\core\algorithms.py:1661(take_nd)
     1198    0.002    0.000    0.004    0.000 <frozen importlib._bootstrap_external>:56(_path_join)
    193/4    0.002    0.000    0.721    0.180 <frozen importlib._bootstrap>:663(_load_unlocked)
     1142    0.002    0.000    0.002    0.000 {pandas._libs.lib.is_scalar}
      193    0.002    0.000    0.008    0.000 <frozen importlib._bootstrap>:504(_init_module_attrs)
    201/4    0.001    0.000    0.724    0.181 <frozen importlib._bootstrap>:948(_find_and_load_unlocked)
      113    0.001    0.000    0.001    0.000 {built-in method zlib.decompressobj}
       98    0.001    0.000    0.003    0.000 C:\Users\Admin\anaconda3\envs\Numan\lib\site-packages\pandas\core\arrays\_mixins.py:128(ravel)
      142    0.001    0.000    0.002    0.000 C:\Users\Admin\anaconda3\envs\Numan\lib\site-packages\pandas\core\generic.py:470(_get_axis)
       21    0.001    0.000    1.318    0.063 C:\Users\Admin\anaconda3\envs\Numan\lib\site-packages\pandas\io\parsers.py:3139(_rows_to_cols)
      837    0.001    0.000    0.006    0.000 C:\Users\Admin\anaconda3\envs\Numan\lib\site-packages\openpyxl\descriptors\base.py:102(__set__)
    63/42    0.001    0.000    0.039    0.001 C:\Users\Admin\anaconda3\envs\Numan\lib\site-packages\pandas\core\series.py:238(__init__)
      121    0.001    0.000    0.016    0.000 C:\Users\Admin\anaconda3\envs\Numan\lib\site-packages\pandas\core\arrays\datetimes.py:309(_from_sequence_not_strict)
      532    0.001    0.000    0.002    0.000 C:\Users\Admin\anaconda3\envs\Numan\lib\site-packages\pandas\core\dtypes\common.py:1187(needs_i8_conversion)
      584    0.001    0.000    0.344    0.001 C:\Users\Admin\anaconda3\envs\Numan\lib\site-packages\pandas\core\internals\blocks.py:2515(_maybe_coerce_values)
      124    0.001    0.000    0.536    0.004 C:\Users\Admin\anaconda3\envs\Numan\lib\site-packages\pandas\core\frame.py:502(__init__)
      417    0.001    0.000    0.003    0.000 {pandas._libs.lib.is_list_like}
      704    0.001    0.000    0.323    0.000 C:\Users\Admin\anaconda3\envs\Numan\lib\site-packages\pandas\core\dtypes\missing.py:50(isna)
      600    0.001    0.000    0.030    0.000 C:\Users\Admin\anaconda3\envs\Numan\lib\site-packages\pandas\core\indexes\base.py:5836(ensure_index)
      322    0.001    0.000    0.002    0.000 C:\Users\Admin\anaconda3\envs\Numan\lib\site-packages\pandas\core\arrays\datetimes.py:290(_simple_new)
       91    0.001    0.000    0.003    0.000 C:\Users\Admin\anaconda3\envs\Numan\lib\distutils\version.py:307(parse)
     1198    0.001    0.000    0.002    0.000 <frozen importlib._bootstrap_external>:58(<listcomp>)
      119    0.001    0.000    0.254    0.002 C:\Users\Admin\anaconda3\envs\Numan\lib\site-packages\pandas\core\dtypes\cast.py:1273(maybe_infer_to_datetimelike)
    190/4    0.001    0.000    0.720    0.180 <frozen importlib._bootstrap_external>:722(exec_module)
        4    0.001    0.000    0.327    0.082 C:\Users\Admin\anaconda3\envs\Numan\lib\site-packages\openpyxl\reader\excel.py:203(read_worksheets)
      502    0.001    0.000    0.002    0.000 {built-in method _abc._abc_instancecheck}
      841    0.001    0.000    0.001    0.000 C:\Users\Admin\anaconda3\envs\Numan\lib\site-packages\pandas\core\internals\managers.py:173(blklocs)
      436    0.001    0.000    0.001    0.000 {built-in method _thread.allocate_lock}
      293    0.001    0.000    0.005    0.000 C:\Users\Admin\anaconda3\envs\Numan\lib\site-packages\pandas\core\indexes\base.py:4070(_values)
      293    0.001    0.000    0.004    0.000 C:\Users\Admin\anaconda3\envs\Numan\lib\site-packages\pandas\core\internals\managers.py:206(shape)
      546    0.001    0.000    0.009    0.000 {built-in method builtins.any}
       21    0.001    0.000    0.006    0.000 C:\Users\Admin\anaconda3\envs\Numan\lib\site-packages\pandas\io\parsers.py:2237(__init__)
       91    0.001    0.000    0.001    0.000 {method 'split' of 're.Pattern' objects}
       21    0.001    0.000    0.364    0.017 C:\Users\Admin\anaconda3\envs\Numan\lib\site-packages\pandas\core\internals\construction.py:333(_homogenize)
      196    0.001    0.000    0.073    0.000 <frozen importlib._bootstrap_external>:1240(_get_spec)
      172    0.001    0.000    0.011    0.000 C:\Users\Admin\anaconda3\envs\Numan\lib\site-packages\openpyxl\styles\cell_style.py:93(__init__)
      690    0.001    0.000    0.001    0.000 C:\Users\Admin\anaconda3\envs\Numan\lib\site-packages\pandas\core\internals\blocks.py:161(_check_ndim)
       86    0.001    0.000    0.003    0.000 C:\Users\Admin\anaconda3\envs\Numan\lib\site-packages\numpy\core\_asarray.py:293(require)
      121    0.001    0.000    0.006    0.000 C:\Users\Admin\anaconda3\envs\Numan\lib\site-packages\pandas\core\arrays\datetimes.py:2116(maybe_convert_dtype)
        5    0.001    0.000    0.019    0.004 C:\Users\Admin\anaconda3\envs\Numan\lib\site-packages\pandas\core\reshape\concat.py:306(__init__)
     1719    0.001    0.000    0.001    0.000 C:\Users\Admin\anaconda3\envs\Numan\lib\sre_parse.py:233(__next)
       90    0.001    0.000    0.001    0.000 {built-in method _abc._abc_init}
       67    0.001    0.000    0.002    0.000 C:\Users\Admin\anaconda3\envs\Numan\lib\site-packages\pandas\core\dtypes\cast.py:1617(construct_1d_object_array_from_listlike)
      662    0.001    0.000    0.003    0.000 C:\Users\Admin\anaconda3\envs\Numan\lib\site-packages\openpyxl\styles\named_styles.py:76(__setattr__)
       98    0.001    0.000    0.017    0.000 C:\Users\Admin\anaconda3\envs\Numan\lib\site-packages\pandas\core\indexes\datetimes.py:282(__new__)
     2109    0.001    0.000    0.001    0.000 C:\Users\Admin\anaconda3\envs\Numan\lib\sre_parse.py:164(__getitem__)
      184    0.001    0.000    0.008    0.000 C:\Users\Admin\anaconda3\envs\Numan\lib\site-packages\openpyxl\styles\alignment.py:45(__init__)
        8    0.001    0.000    0.001    0.000 {method 'close' of '_io.BufferedReader' objects}
  383/108    0.001    0.000    0.001    0.000 C:\Users\Admin\anaconda3\envs\Numan\lib\sre_parse.py:174(getwidth)
    190/4    0.001    0.000    0.715    0.179 {built-in method builtins.exec}
1879/1527    0.001    0.000    0.003    0.000 {built-in method builtins.hash}
      818    0.001    0.000    0.001    0.000 C:\Users\Admin\anaconda3\envs\Numan\lib\site-packages\pandas\core\internals\blocks.py:351(iget)
      242    0.001    0.000    0.001    0.000 <frozen importlib._bootstrap>:103(release)
      121    0.001    0.000    0.012    0.000 C:\Users\Admin\anaconda3\envs\Numan\lib\site-packages\openpyxl\styles\fonts.py:69(__init__)
       76    0.001    0.000    0.010    0.000 C:\Users\Admin\anaconda3\envs\Numan\lib\site-packages\pandas\core\dtypes\missing.py:619(isna_all)
       70    0.001    0.000    0.009    0.000 C:\Users\Admin\anaconda3\envs\Numan\lib\xml\etree\ElementTree.py:1302(XML)
      506    0.001    0.000    0.001    0.000 C:\Users\Admin\anaconda3\envs\Numan\lib\site-packages\pandas\core\indexes\range.py:747(__len__)
      281    0.001    0.000    0.009    0.000 C:\Users\Admin\anaconda3\envs\Numan\lib\site-packages\pandas\core\dtypes\common.py:605(is_excluded_dtype)
  869/771    0.001    0.000    0.004    0.000 C:\Users\Admin\anaconda3\envs\Numan\lib\site-packages\numpy\core\_asarray.py:23(asarray)
      297    0.001    0.000    0.003    0.000 C:\Users\Admin\anaconda3\envs\Numan\lib\site-packages\pandas\core\dtypes\common.py:1341(is_bool_dtype)
     1776    0.001    0.000    0.001    0.000 C:\Users\Admin\anaconda3\envs\Numan\lib\site-packages\pandas\core\dtypes\common.py:185(classes)
      378    0.001    0.000    0.002    0.000 C:\Users\Admin\anaconda3\envs\Numan\lib\site-packages\pandas\core\dtypes\common.py:1307(is_float_dtype)
      126    0.001    0.000    0.001    0.000 C:\Users\Admin\anaconda3\envs\Numan\lib\site-packages\pandas\core\arrays\_mixins.py:103(shape)
      101    0.001    0.000    0.002    0.000 C:\Users\Admin\anaconda3\envs\Numan\lib\site-packages\pandas\io\formats\csvs.py:170(data_index)
      551    0.001    0.000    0.001    0.000 C:\Users\Admin\anaconda3\envs\Numan\lib\mimetypes.py:80(add_type)
      187    0.001    0.000    0.001    0.000 C:\Users\Admin\anaconda3\envs\Numan\lib\site-packages\pandas\core\flags.py:47(__init__)
     1776    0.001    0.000    0.001    0.000 C:\Users\Admin\anaconda3\envs\Numan\lib\site-packages\pandas\core\dtypes\common.py:187(<lambda>)
       42    0.001    0.000    0.002    0.000 C:\Users\Admin\anaconda3\envs\Numan\lib\site-packages\pandas\io\parsers.py:1509(_maybe_dedup_names)
      192    0.001    0.000    0.001    0.000 <frozen importlib._bootstrap_external>:574(spec_from_file_location)
      450    0.001    0.000    0.004    0.000 C:\Users\Admin\anaconda3\envs\Numan\lib\site-packages\openpyxl\worksheet\header_footer.py:93(__init__)
   229/28    0.001    0.000    0.001    0.000 {built-in method _abc._abc_subclasscheck}
      190    0.001    0.000    0.001    0.000 <frozen importlib._bootstrap_external>:438(_classify_pyc)
      242    0.001    0.000    0.001    0.000 {method 'fill' of 'numpy.ndarray' objects}
     3505    0.001    0.000    0.001    0.000 {method 'items' of 'dict' objects}
       89    0.001    0.000    0.009    0.000 C:\Users\Admin\anaconda3\envs\Numan\lib\xml\etree\ElementTree.py:1201(iterparse)
       98    0.001    0.000    0.008    0.000 C:\Users\Admin\anaconda3\envs\Numan\lib\site-packages\pandas\core\internals\managers.py:782(<listcomp>)
      190    0.001    0.000    0.025    0.000 <frozen importlib._bootstrap_external>:523(_compile_bytecode)
      280    0.001    0.000    0.001    0.000 C:\Users\Admin\anaconda3\envs\Numan\lib\zipfile.py:339(__init__)
      242    0.001    0.000    0.001    0.000 <frozen importlib._bootstrap>:78(acquire)
      196    0.001    0.000    0.021    0.000 {method 'sum' of 'numpy.ndarray' objects}
      572    0.001    0.000    0.002    0.000 C:\Users\Admin\anaconda3\envs\Numan\lib\site-packages\numpy\core\_dtype.py:307(_name_includes_bit_suffix)
       64    0.001    0.000    0.147    0.002 C:\Users\Admin\anaconda3\envs\Numan\lib\site-packages\openpyxl\worksheet\_reader.py:160(parse_dimensions)
      222    0.001    0.000    0.004    0.000 C:\Users\Admin\anaconda3\envs\Numan\lib\site-packages\pandas\core\indexes\base.py:1239(name)
       21    0.001    0.000    0.531    0.025 C:\Users\Admin\anaconda3\envs\Numan\lib\site-packages\pandas\core\internals\construction.py:241(init_dict)
       98    0.001    0.000    5.702    0.058 C:\Users\Admin\anaconda3\envs\Numan\lib\site-packages\pandas\core\internals\managers.py:674(to_native_types)
     1299    0.001    0.000    0.001    0.000 <frozen importlib._bootstrap>:222(_verbose_message)
      199    0.001    0.000    0.001    0.000 C:\Users\Admin\anaconda3\envs\Numan\lib\site-packages\pandas\io\formats\csvs.py:80(na_rep)
      678    0.001    0.000    0.001    0.000 C:\Users\Admin\anaconda3\envs\Numan\lib\site-packages\pandas\core\dtypes\inference.py:322(is_hashable)
      536    0.001    0.000    0.001    0.000 C:\Users\Admin\anaconda3\envs\Numan\lib\site-packages\pandas\core\internals\blocks.py:114(_simple_new)
       21    0.001    0.000    0.001    0.000 C:\Users\Admin\anaconda3\envs\Numan\lib\site-packages\pandas\io\parsers.py:2591(_infer_columns)
      168    0.001    0.000    0.002    0.000 C:\Users\Admin\anaconda3\envs\Numan\lib\site-packages\openpyxl\styles\cell_style.py:126(to_array)
      113    0.001    0.000    0.002    0.000 C:\Users\Admin\anaconda3\envs\Numan\lib\zipfile.py:1039(close)
      409    0.001    0.000    0.001    0.000 {built-in method _struct.unpack}
      542    0.001    0.000    0.011    0.000 C:\Users\Admin\anaconda3\envs\Numan\lib\site-packages\numpy\core\_methods.py:53(_any)
       21    0.001    0.000    0.001    0.000 C:\Users\Admin\anaconda3\envs\Numan\lib\site-packages\pandas\io\parsers.py:824(_get_options_with_defaults)
      168    0.001    0.000    0.003    0.000 C:\Users\Admin\anaconda3\envs\Numan\lib\site-packages\openpyxl\descriptors\base.py:119(__init__)
      156    0.001    0.000    0.001    0.000 C:\Users\Admin\anaconda3\envs\Numan\lib\posixpath.py:75(join)
     1124    0.001    0.000    0.007    0.000 C:\Users\Admin\anaconda3\envs\Numan\lib\site-packages\pandas\core\dtypes\common.py:610(<genexpr>)
       79    0.001    0.000    0.001    0.000 C:\Users\Admin\anaconda3\envs\Numan\lib\sre_compile.py:276(_optimize_charset)
       64    0.001    0.000    0.002    0.000 C:\Users\Admin\anaconda3\envs\Numan\lib\site-packages\openpyxl\utils\cell.py:126(range_boundaries)
      193    0.001    0.000    0.001    0.000 <frozen importlib._bootstrap>:318(__exit__)
       98    0.001    0.000    0.004    0.000 C:\Users\Admin\anaconda3\envs\Numan\lib\site-packages\pandas\core\indexes\range.py:152(_data)
      248    0.001    0.000    0.005    0.000 {method 'any' of 'numpy.ndarray' objects}
       31    0.001    0.000    0.001    0.000 C:\Users\Admin\anaconda3\envs\Numan\lib\site-packages\pandas\core\internals\concat.py:536(_combine_concat_plans)
      527    0.001    0.000    0.001    0.000 C:\Users\Admin\anaconda3\envs\Numan\lib\site-packages\pandas\core\dtypes\common.py:429(is_timedelta64_dtype)
      578    0.001    0.000    0.002    0.000 C:\Users\Admin\anaconda3\envs\Numan\lib\site-packages\openpyxl\styles\colors.py:131(__set__)
       98    0.001    0.000    0.002    0.000 C:\Users\Admin\anaconda3\envs\Numan\lib\site-packages\pandas\core\internals\blocks.py:2182(array_values)
      275    0.001    0.000    0.002    0.000 C:\Users\Admin\anaconda3\envs\Numan\lib\site-packages\numpy\core\numerictypes.py:359(issubdtype)
       98    0.001    0.000    0.057    0.001 C:\Users\Admin\anaconda3\envs\Numan\lib\site-packages\pandas\io\formats\format.py:1689(get_format_datetime64_from_values)
  193/192    0.001    0.000    0.016    0.000 <frozen importlib._bootstrap>:576(module_from_spec)
      592    0.001    0.000    0.001    0.000 C:\Users\Admin\anaconda3\envs\Numan\lib\site-packages\pandas\core\indexes\base.py:600(__len__)
       60    0.001    0.000    0.002    0.000 C:\Users\Admin\anaconda3\envs\Numan\lib\site-packages\pandas\core\dtypes\cast.py:542(maybe_promote)
      219    0.001    0.000    0.001    0.000 {method 'view' of 'numpy.ndarray' objects}
       68    0.001    0.000    0.005    0.000 C:\Users\Admin\anaconda3\envs\Numan\lib\site-packages\openpyxl\utils\indexed_list.py:14(__init__)
      690    0.001    0.000    0.068    0.000 <frozen importlib._bootstrap_external>:74(_path_stat)
     1225    0.001    0.000    0.001    0.000 C:\Users\Admin\anaconda3\envs\Numan\lib\site-packages\pandas\core\internals\managers.py:210(ndim)
       26    0.001    0.000    0.002    0.000 C:\Users\Admin\anaconda3\envs\Numan\lib\site-packages\pandas\core\indexes\range.py:85(__new__)
      159    0.001    0.000    0.002    0.000 C:\Users\Admin\anaconda3\envs\Numan\lib\site-packages\pandas\core\common.py:198(asarray_tuplesafe)
      192    0.001    0.000    0.004    0.000 <frozen importlib._bootstrap_external>:369(_get_cached)
       42    0.001    0.000    0.038    0.001 C:\Users\Admin\anaconda3\envs\Numan\lib\site-packages\pandas\core\internals\managers.py:1844(_multi_blockify)
   117/34    0.001    0.000    0.011    0.000 C:\Users\Admin\anaconda3\envs\Numan\lib\sre_parse.py:411(_parse_sub)
       98    0.001    0.000    0.001    0.000 C:\Users\Admin\anaconda3\envs\Numan\lib\site-packages\pandas\core\indexes\datetimelike.py:107(_simple_new)
      550    0.001    0.000    0.001    0.000 C:\Users\Admin\anaconda3\envs\Numan\lib\site-packages\numpy\core\numerictypes.py:285(issubclass_)
      572    0.001    0.000    0.001    0.000 C:\Users\Admin\anaconda3\envs\Numan\lib\site-packages\numpy\core\_dtype.py:24(_kind_name)
      218    0.001    0.000    0.002    0.000 <frozen importlib._bootstrap>:58(__init__)
       60    0.001    0.000    0.002    0.000 C:\Users\Admin\anaconda3\envs\Numan\lib\site-packages\pandas\core\algorithms.py:1534(_get_take_nd_function)
       64    0.001    0.000    0.316    0.005 C:\Users\Admin\anaconda3\envs\Numan\lib\site-packages\openpyxl\worksheet\_read_only.py:44(_get_size)
     1451    0.001    0.000    0.001    0.000 {method 'rpartition' of 'str' objects}
       21    0.001    0.000    0.001    0.000 C:\Users\Admin\anaconda3\envs\Numan\lib\site-packages\pandas\io\parsers.py:1272(__init__)
      192    0.001    0.000    0.002    0.000 <frozen importlib._bootstrap_external>:1351(_get_spec)
      150    0.001    0.000    0.005    0.000 C:\Users\Admin\anaconda3\envs\Numan\lib\site-packages\openpyxl\worksheet\header_footer.py:146(__init__)
